row,n0: Biological Entity,n1: Disease,n2: Phenotypic Feature,n3: Gene,score
6910,hemiplegia (MONDO:0001170),metachromatic leukodystrophy (MONDO:0018868),Decreased nerve conduction velocity (HP:0000762),GALC (NCBIGene:2581),0.04343382284697015
6911,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Prominent forehead (HP:0011220),ALDH18A1 (NCBIGene:5832),0.043430356158512234
6912,hemiplegia (MONDO:0001170),familial hyperaldosteronism type III (MONDO:0013359),Adrenal hyperplasia (HP:0008221),KCNJ5 (NCBIGene:3762),0.04342714335361408
6913,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),B3GAT3 (NCBIGene:26229),0.04342603567711742
6914,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFB9 (NCBIGene:4715),0.04342584923155895
6915,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFB3 (NCBIGene:4709),0.04342584923155895
6916,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFAF4 (NCBIGene:29078),0.04342584923155895
6917,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFAF3 (NCBIGene:25915),0.04342584923155895
6918,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFAF1 (NCBIGene:51103),0.04342584923155895
6919,hemiplegia (MONDO:0001170),rhizomelic chondrodysplasia punctata type 5 (MONDO:0014743),Talipes (HP:0001883),PEX5 (NCBIGene:5830),0.04342421296022039
6920,hemiplegia (MONDO:0001170),nemaline myopathy 1 (MONDO:0012239),Talipes (HP:0001883),TPM2 (NCBIGene:7169),0.04342421296022039
6921,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 46 (MONDO:0013737),Talipes (HP:0001883),TRIM2 (NCBIGene:23321),0.04342341079472643
6922,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 46 (MONDO:0013737),Talipes (HP:0001883),COX6A1 (NCBIGene:1337),0.04342341079472643
6923,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 15 (MONDO:0010044),Talipes (HP:0001883),TRIM2 (NCBIGene:23321),0.04342337694785243
6924,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 15 (MONDO:0010044),Talipes (HP:0001883),COX6A1 (NCBIGene:1337),0.04342337694785243
6925,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Abnormal hair morphology (HP:0001595),ERCC6 (NCBIGene:2074),0.043423120609409456
6926,hemiplegia (MONDO:0001170),syndromic X-linked intellectual disability Najm type (MONDO:0010417),Decreased body weight (HP:0004325),DCTN1 (NCBIGene:1639),0.04342075579279149
6927,hemiplegia (MONDO:0001170),rhizomelic chondrodysplasia punctata type 5 (MONDO:0014743),Decreased body weight (HP:0004325),PEX5 (NCBIGene:5830),0.043420755792791484
6928,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 17 (MONDO:0010043),Distal muscle weakness (HP:0002460),BSCL2 (NCBIGene:26580),0.04342039951986519
6929,hemiplegia (MONDO:0001170),MYH7-related late-onset scapuloperoneal muscular dystrophy (MONDO:0008409),Talipes (HP:0001883),MYH7 (NCBIGene:4625),0.04341862360945552
6930,hemiplegia (MONDO:0001170),Bartter disease type 2 (MONDO:0009424),Polyuria (HP:0000103),KCNJ1 (NCBIGene:3758),0.04341616455648706
6931,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Excessive wrinkled skin (HP:0007392),PYCR1 (NCBIGene:5831),0.043415798932509415
6932,hemiplegia (MONDO:0001170),scleroderma (disease) (MONDO:0019340),Thickened skin (HP:0001072),UROS (NCBIGene:7390),0.04341475627638742
6933,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Depressed nasal ridge (HP:0000457),GLI2 (NCBIGene:2736),0.043412882597813895
6934,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Midface retrusion (HP:0011800),ATP6V0A2 (NCBIGene:23545),0.043410915277976504
6935,hemiplegia (MONDO:0001170),thoracic aortic aneurysm (MONDO:0005396),Bruising susceptibility (HP:0000978),TGFB2 (NCBIGene:7042),0.04341033310980542
6936,hemiplegia (MONDO:0001170),systemic lupus erythematosus (disease) (MONDO:0007915),Bruising susceptibility (HP:0000978),TNXB (NCBIGene:7148),0.04340982846143711
6937,hemiplegia (MONDO:0001170),cap myopathy (MONDO:0015753),Reduced tendon reflexes (HP:0001315),TPM3 (NCBIGene:7170),0.04340861739303062
6938,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Macrotia (HP:0000400),GLI2 (NCBIGene:2736),0.043407446569239276
6939,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Polycystic kidney dysplasia (HP:0000113),CPT2 (NCBIGene:1376),0.04340639516940488
6940,hemiplegia (MONDO:0001170),beta-thalassemia major (MONDO:0016486),Abnormal hemoglobin (HP:0011902),HBB (NCBIGene:3043),0.0434054024817536
6941,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),MEGF8 (NCBIGene:1954),0.04340445767400183
6942,hemiplegia (MONDO:0001170),peroxisome biogenesis disorder 9B (MONDO:0013945),Talipes (HP:0001883),PEX7 (NCBIGene:5191),0.04340275958368333
6943,hemiplegia (MONDO:0001170),distal myopathy Tateyama type (MONDO:0013686),Talipes (HP:0001883),CAV3 (NCBIGene:859),0.04340275958368332
6944,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2R (MONDO:0014208),Talipes (HP:0001883),TRIM2 (NCBIGene:23321),0.04340275958368332
6945,hemiplegia (MONDO:0001170),polyglucosan body myopathy 1 with or without immunodeficiency (MONDO:0014389),Growth delay (HP:0001510),RBCK1 (NCBIGene:10616),0.0434016237925276
6946,hemiplegia (MONDO:0001170),very long chain acyl-CoA dehydrogenase deficiency (MONDO:0008723),Dicarboxylic aciduria (HP:0003215),ACADVL (NCBIGene:37),0.04340126539571311
6947,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Dry hair (HP:0011359),ERCC6 (NCBIGene:2074),0.04339708845503501
6948,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Redundant skin (HP:0001582),RPS6KA3 (NCBIGene:6197),0.043395378821105245
6949,hemiplegia (MONDO:0001170),congenital myasthenic syndrome 6 (MONDO:0009689),Abnormality of the immune system (HP:0002715),CHAT (NCBIGene:1103),0.043394467817448115
6950,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Blue sclerae (HP:0000592),COL1A1 (NCBIGene:1277),0.043393713842931184
6951,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Hypoplasia of the iris (HP:0007676),ERCC6 (NCBIGene:2074),0.04339258522202922
6952,hemiplegia (MONDO:0001170),LIPE-related familial partial lipodystrophy (MONDO:0014431),Hypertriglyceridemia (HP:0002155),LIPE (NCBIGene:3991),0.043386948156942794
6953,hemiplegia (MONDO:0001170),Adams-Oliver syndrome (MONDO:0007034),Calvarial skull defect (HP:0001362),RBPJ (NCBIGene:3516),0.043386284953290055
6954,hemiplegia (MONDO:0001170),Addison disease (MONDO:0009410),Sparse axillary hair (HP:0002215),NR0B1 (NCBIGene:190),0.04338599865212246
6955,hemiplegia (MONDO:0001170),autosomal recessive progressive external ophthalmoplegia (MONDO:0016810),Ragged-red muscle fibers (HP:0003200),POLG (NCBIGene:5428),0.04338461909923712
6956,hemiplegia (MONDO:0001170),hemolytic anemia due to glucophosphate isomerase deficiency (MONDO:0013275),Nonspherocytic hemolytic anemia (HP:0001930),GPI (NCBIGene:2821),0.04338433279214314
6957,hemiplegia (MONDO:0001170),Bartter disease type 1 (MONDO:0011127),Renal salt wasting (HP:0000127),KCNJ1 (NCBIGene:3758),0.043383923618651274
6958,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Immunologic hypersensitivity (HP:0100326),MEFV (NCBIGene:4210),0.043382922120120626
6959,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Tapered finger (HP:0001182),RPS6KA3 (NCBIGene:6197),0.04338222479352869
6960,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Downslanted palpebral fissures (HP:0000494),RIN2 (NCBIGene:54453),0.043381516979991395
6961,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Limitation of joint mobility (HP:0001376),ERCC6 (NCBIGene:2074),0.043381185290067875
6962,hemiplegia (MONDO:0001170),Schwartz-Jampel syndrome (MONDO:0009717),Skeletal muscle hypertrophy (HP:0003712),HSPG2 (NCBIGene:3339),0.0433802695345972
6963,hemiplegia (MONDO:0001170),early-onset myopathy with fatal cardiomyopathy (MONDO:0012714),Centrally nucleated skeletal muscle fibers (HP:0003687),TTN (NCBIGene:7273),0.04337686012057742
6964,hemiplegia (MONDO:0001170),acute promyelocytic leukemia (MONDO:0012883),Bruising susceptibility (HP:0000978),TET2 (NCBIGene:54790),0.04337564650597783
6965,hemiplegia (MONDO:0001170),Danon disease (MONDO:0010281),Wolff-Parkinson-White syndrome (HP:0001716),PRKAG2 (NCBIGene:51422),0.043375425180069316
6966,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Hypoplastic pelvis (HP:0008839),ERCC6 (NCBIGene:2074),0.043373119446392404
6967,hemiplegia (MONDO:0001170),biotinidase deficiency (MONDO:0009665),Diffuse cerebral atrophy (HP:0002506),BTD (NCBIGene:686),0.04337062331191784
6968,hemiplegia (MONDO:0001170),progressive external ophthalmoplegia with mitochondrial dna deletions autosomal dominant 1 (MONDO:0024528),Progressive muscle weakness (HP:0003323),POLG (NCBIGene:5428),0.04336821429378891
6969,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Pectus carinatum (HP:0000768),RPS6KA3 (NCBIGene:6197),0.04336443921867935
6970,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Depressed nasal bridge (HP:0005280),RPS6KA3 (NCBIGene:6197),0.04336312573072618
6971,hemiplegia (MONDO:0001170),severe X-linked mitochondrial encephalomyopathy (MONDO:0010437),Generalized hypotonia (HP:0001290),AIFM1 (NCBIGene:9131),0.043361025194759185
6972,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Short nose (HP:0003196),ATP6V0A2 (NCBIGene:23545),0.043360071467060425
6973,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Short nose (HP:0003196),FBN1 (NCBIGene:2200),0.04335796490328581
6974,hemiplegia (MONDO:0001170),very long chain acyl-CoA dehydrogenase deficiency (MONDO:0008723),Exercise-induced myalgia (HP:0003738),ACADVL (NCBIGene:37),0.043357060828554374
6975,hemiplegia (MONDO:0001170),Nijmegen breakage syndrome (MONDO:0009623),Micrognathia (HP:0000347),LIG4 (NCBIGene:3981),0.0433565040752591
6976,hemiplegia (MONDO:0001170),multiple congenital anomalies-hypotonia-seizures syndrome 1 (MONDO:0013563),Open mouth (HP:0000194),PIGN (NCBIGene:23556),0.043356131468762646
6977,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2A1 (MONDO:0007308),Distal muscle weakness (HP:0002460),KIF1B (NCBIGene:23095),0.04335445228423714
6978,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Hyposmia (HP:0004409),FGFR1 (NCBIGene:2260),0.04335373496460737
6979,hemiplegia (MONDO:0001170),rigid spine muscular dystrophy 1 (MONDO:0011271),Spinal rigidity (HP:0003306),ACTA1 (NCBIGene:58),0.04334979135718256
6980,hemiplegia (MONDO:0001170),metachromatic leukodystrophy due to saposin b deficiency (MONDO:0009590),Spastic tetraparesis (HP:0001285),PSAP (NCBIGene:5660),0.04334788854936992
6981,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Downslanted palpebral fissures (HP:0000494),LZTR1 (NCBIGene:8216),0.04334719545769274
6982,hemiplegia (MONDO:0001170),medium chain acyl-CoA dehydrogenase deficiency (MONDO:0008721),Cardiomegaly (HP:0001640),SLC22A5 (NCBIGene:6584),0.043345039478247
6983,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Frontal bossing (HP:0002007),RPS6KA3 (NCBIGene:6197),0.04334480345291088
6984,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),High palate (HP:0000218),MAP2K1 (NCBIGene:5604),0.04334191133163192
6985,hemiplegia (MONDO:0001170),X-linked complicated corpus callosum dysgenesis (MONDO:0010569),Abnormal facial shape (HP:0001999),L1CAM (NCBIGene:3897),0.04334181611589316
6986,hemiplegia (MONDO:0001170),sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome (MONDO:0011835),Sensory axonal neuropathy (HP:0003390),POLG (NCBIGene:5428),0.043341179967627604
6987,hemiplegia (MONDO:0001170),muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies) type A3 (MONDO:0009667),Generalized hypotonia (HP:0001290),POMGNT1 (NCBIGene:55624),0.04333961108567108
6988,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Long philtrum (HP:0000343),ATP6V0A2 (NCBIGene:23545),0.04333907620282056
6989,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Long philtrum (HP:0000343),ATP7A (NCBIGene:538),0.04333907620282056
6990,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Anteverted nares (HP:0000463),ATP6V0A2 (NCBIGene:23545),0.043339017897758195
6991,hemiplegia (MONDO:0001170),autosomal recessive complex spastic paraplegia type 9B (MONDO:0014702),Abnormal facial shape (HP:0001999),ALDH18A1 (NCBIGene:5832),0.043337437883546936
6992,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),High palate (HP:0000218),RPS6KA3 (NCBIGene:6197),0.043336090790557336
6993,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Nail dysplasia (HP:0002164),PHYH (NCBIGene:5264),0.04333576622178059
6994,hemiplegia (MONDO:0001170),Dorfman-Chanarin disease (MONDO:0010155),Subcapsular cataract (HP:0000523),ABHD5 (NCBIGene:51099),0.043334263397540713
6995,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Epicanthus (HP:0000286),NBAS (NCBIGene:51594),0.04333305699735515
6996,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Elevated levels of phytanic acid (HP:0010571),PHYH (NCBIGene:5264),0.043332585905004974
6997,hemiplegia (MONDO:0001170),glucocorticoid-remediable aldosteronism (MONDO:0007080),Abnormal circulating renin (HP:0040084),CYP11B2 (NCBIGene:1585),0.04333072480560145
6998,hemiplegia (MONDO:0001170),glucocorticoid-remediable aldosteronism (MONDO:0007080),Dexamethasone-suppressible primary hyperaldosteronism (HP:0011739),CYP11B2 (NCBIGene:1585),0.04333072480560145
6999,hemiplegia (MONDO:0001170),metachromatic leukodystrophy due to saposin b deficiency (MONDO:0009590),CNS demyelination (HP:0007305),PSAP (NCBIGene:5660),0.04332795669637179
7000,hemiplegia (MONDO:0001170),Sneddon syndrome (MONDO:0008436),Thromboembolic stroke (HP:0001727),ADA2 (NCBIGene:51816),0.04332567173527625
7001,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Prominent forehead (HP:0011220),EFEMP2 (NCBIGene:30008),0.04332546593514292
7002,hemiplegia (MONDO:0001170),vitamin D-dependent rickets type 1 (MONDO:0009924),Frontal bossing (HP:0002007),CYP27B1 (NCBIGene:1594),0.04332524281346009
7003,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Delayed eruption of primary teeth (HP:0000680),ERCC6 (NCBIGene:2074),0.043324261249677795
7004,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2R (MONDO:0014208),Generalized hypotonia (HP:0001290),TRIM2 (NCBIGene:23321),0.043323796251578776
7005,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),High palate (HP:0000218),SHOX (NCBIGene:6473),0.04332306722033376
7006,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Acute necrotizing encephalopathy (HP:0006965),NDUFS4 (NCBIGene:4724),0.0433224328757538
7007,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease dominant intermediate d (MONDO:0011909),Distal muscle weakness (HP:0002460),MPZ (NCBIGene:4359),0.043322308137137604
7008,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 4E (MONDO:0011527),Distal muscle weakness (HP:0002460),MPZ (NCBIGene:4359),0.04332209238554406
7009,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Long philtrum (HP:0000343),FBN1 (NCBIGene:2200),0.0433212383813907
7010,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Anteverted nares (HP:0000463),FBN1 (NCBIGene:2200),0.0433211799065964
7011,hemiplegia (MONDO:0001170),sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome (MONDO:0011835),Vestibular dysfunction (HP:0001751),POLG (NCBIGene:5428),0.04332097391446945
7012,hemiplegia (MONDO:0001170),vitamin D-dependent rickets type 1 (MONDO:0009924),Delayed eruption of teeth (HP:0000684),CYP27B1 (NCBIGene:1594),0.04331909360308862
7013,hemiplegia (MONDO:0001170),nemaline myopathy 3 (MONDO:0008070),Nemaline bodies (HP:0003798),ACTA1 (NCBIGene:58),0.04331719330172882
7014,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Short neck (HP:0000470),NBAS (NCBIGene:51594),0.04331474233386937
7015,hemiplegia (MONDO:0001170),myopathy centronuclear 2 (MONDO:0009709),Centrally nucleated skeletal muscle fibers (HP:0003687),TTN (NCBIGene:7273),0.043313084220903755
7016,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Triangular face (HP:0000325),RIT1 (NCBIGene:6016),0.04331267172274541
7017,hemiplegia (MONDO:0001170),autosomal dominant progressive external ophthalmoplegia (MONDO:0008003),EMG: myopathic abnormalities (HP:0003458),POLG (NCBIGene:5428),0.04331114416886765
7018,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Frontal bossing (HP:0002007),GLI3 (NCBIGene:2737),0.043310557112806125
7019,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Progeroid facial appearance (HP:0005328),ERCC6 (NCBIGene:2074),0.043308981021067304
7020,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Microcornea (HP:0000482),ERCC6 (NCBIGene:2074),0.043308981021067304
7021,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Reduced subcutaneous adipose tissue (HP:0003758),ERCC6 (NCBIGene:2074),0.043308981021067304
7022,hemiplegia (MONDO:0001170),Schwartz-Jampel syndrome (MONDO:0009717),Micrognathia (HP:0000347),HSPG2 (NCBIGene:3339),0.04330875505014823
7023,hemiplegia (MONDO:0001170),autosomal dominant limb-girdle muscular dystrophy type 1A (MONDO:0008032),Distal muscle weakness (HP:0002460),MYOT (NCBIGene:9499),0.043308321518535496
7024,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Downslanted palpebral fissures (HP:0000494),MAP2K2 (NCBIGene:5605),0.04330711915802744
7025,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Downslanted palpebral fissures (HP:0000494),EZH2 (NCBIGene:2146),0.04330680016229839
7026,hemiplegia (MONDO:0001170),mitochondrial trifunctional protein deficiency (MONDO:0012172),Hypoketotic hypoglycemia (HP:0001985),HADHB (NCBIGene:3032),0.043305645881162765
7027,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2I (MONDO:0011889),Distal muscle weakness (HP:0002460),MPZ (NCBIGene:4359),0.04330116439264766
7028,hemiplegia (MONDO:0001170),autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures (MONDO:0014121),Toe walking (HP:0040083),BICD2 (NCBIGene:23299),0.043298820464665704
7029,hemiplegia (MONDO:0001170),inclusion body myopathy with Paget disease of bone and frontotemporal dementia (MONDO:0000507),Rimmed vacuoles (HP:0003805),GNE (NCBIGene:10020),0.0432984724925948
7030,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Delayed skeletal maturation (HP:0002750),RIT1 (NCBIGene:6016),0.04329532004205712
7031,hemiplegia (MONDO:0001170),hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase (MONDO:0013404),Abnormal facial shape (HP:0001999),AHCY (NCBIGene:191),0.04329470728609016
7032,hemiplegia (MONDO:0001170),medium chain acyl-CoA dehydrogenase deficiency (MONDO:0008721),Decreased plasma carnitine (HP:0003234),ACADM (NCBIGene:34),0.04329366042528849
7033,hemiplegia (MONDO:0001170),medium chain acyl-CoA dehydrogenase deficiency (MONDO:0008721),Medium chain dicarboxylic aciduria (HP:0008309),ACADM (NCBIGene:34),0.04329366042528849
7034,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Loss of facial adipose tissue (HP:0000292),ERCC6 (NCBIGene:2074),0.043293660425288476
7035,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Overbite (HP:0011094),ERCC6 (NCBIGene:2074),0.043293660425288476
7036,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Abnormal auditory evoked potentials (HP:0006958),ERCC6 (NCBIGene:2074),0.043293660425288476
